"sensor_id","dist_res_m","dist_ter_m","dist_sec_m","dist_pri_m","residential","grass","retail","commercial","industrial","brownfield","religious","construction","meadow","forest","farmland","recreation_ground","plant_nursery","railway","cemetery","farmyard","military","village_green","others"
"98451","63.52507280198336","113.74172725034826","952.8690178932538","37.34947049907031","0.0081","0.0011","0.0008","0.0030","0.0004","0.0005","0.4484","0.0294","0.0022","0","0","0","0","0","0","0","0","0","0"
"98521","2.3768530601509785","804.6769314836002","225.12422314490755","360.41115413421966","0.0101","0.1151","0.2072","0.0014","0.0006","0.1840","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98529","0.11591661528494765","214.8647876155117","225.68175268390831","0.371297266444357","0.0067","0.0016","0.0069","0.0791","0.0022","0.0083","0.0000","0.0017","0.2657","0.0068","0","0","0","0","0","0","0","0","0"
"98643","1.947049481211719","331.31132638721346","110.46787230185035","301.4383249321384","0.0003","0.0040","0.0004","0.2283","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98713","196.2638729908012","577.4994573398978","260.31329027264303","629.5938982917465","0.0064","0.0005","0.2917","0.0033","0.3492","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98775","291.4275809242677","259.0201174713496","776.5027557413349","245.5828299992767","0.0020","0.0005","0.2385","0.0028","0.4162","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99139","1.304455277831099","733.6217497578452","225.65805400408857","366.43975812950964","0.0010","0.0142","0.0233","0.0003","0.2498","0.0019","0.0607","0.0013","0.0876","0.0028","0","0","0","0","0","0","0","0","0"
"99315","58.02175422359242","53.412645100098246","74.28878725327534","412.0653776705986","0.0008","0.0053","0.0012","0.0030","0.0002","0.3804","0.0258","0.0002","0","0","0","0","0","0","0","0","0","0","0"
"99345","2.3718513843678615","439.46294156319055","436.67500120933846","0.41330239837015936","0.0109","0.0542","0.0022","0.0923","0.0050","0.0016","0.3318","0.0004","0","0","0","0","0","0","0","0","0","0","0"
"99423","32.02582080053564","33.88084680416684","892.3664285611869","435.5243075518341","0.0112","0.1237","0.0005","0.1349","0.0044","0.0016","0.2991","0","0","0","0","0","0","0","0","0","0","0","0"
"100025","18.683700016452683","86.71776082996365","158.79696953266162","1951.0415689034512","0.0105","0.0023","0.0042","0.8210","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100111","142.82318499199732","303.44945415298974","229.8969219445093","660.8756571498312","0.0005","0.0109","0.0086","0.0127","0.1113","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100393","3.9270233215896755","128.83793586319837","18.24283891437016","295.9801943070367","0.0048","0.0026","0.0039","0.3645","0.1543","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100555","16.02145327495444","319.3114503563301","63.97301040249881","1600.2035955329436","0.0003","0.0043","0.0296","0.0160","0.0001","0.0042","0.2958","0.0003","0","0","0","0","0","0","0","0","0","0","0"
"100635","28.668500902578792","128.81926673921853","174.5659196443625","262.68462172369016","0.0225","0.0007","0.0940","0.0049","0.0359","0.0001","0.0102","0.0576","0","0","0","0","0","0","0","0","0","0","0"
"100715","69.08810271681901","22.482117722653125","299.97825350819943","2809.684589530707","0.0124","0.0005","0.0000","0.0102","0.0004","0.0003","0.0026","0.2857","0.0059","0","0","0","0","0","0","0","0","0","0"
"101037","29.120954250776485","318.7848288577408","879.8467185546265","63.21939566911154","0.0028","0.0001","0.0015","0.1387","0.0007","0.0001","0.3200","0.0000","0","0","0","0","0","0","0","0","0","0","0"
"101059","30160.449164016725","30062.283178415088","30230.598389595903","29975.20731733258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101081","43.87133507320284","180.83284445357464","603.6519404130496","244.71018517507616","0.0022","0.0012","0.0046","0.0037","0.3188","0.0138","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101117","29342.593646202702","30652.788840683355","29541.55641072968","30442.065612591894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101125","7920.4457182012475","7773.702281726801","8374.053182166406","8865.297438161066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101131","25910.911958864286","27234.241315100866","26032.581129591166","26943.497373169568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101143","32267.980941325433","33294.27362754241","32488.80187710716","33204.187466474104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101183","25.847994480424635","771.1808948985905","82.89514206771473","1963.7901942834285","0.0126","0.0049","0.0118","0.0192","0.0025","0.6363","0.0205","0","0","0","0","0","0","0","0","0","0","0","0"
"101217","30.678690378034545","215.58667016953663","181.40490408881624","451.9721287966972","0.0094","0.0007","0.0006","0.0064","0.0004","0.4129","0.0387","0","0","0","0","0","0","0","0","0","0","0","0"
"101223","7789.770174464572","7965.241566786894","7736.401936676444","7789.770174464572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101309","23.424691446926936","494.8741903475316","78.90965799625003","102.38082782649236","0.0029","0.0021","0.0001","0.0034","0.0162","0.0016","0.5618","0.0076","0","0","0","0","0","0","0","0","0","0","0"
"101315","15.21322103701516","78.2460028260088","1762.013718092876","224.7584837008414","0.0056","0.0013","0.0205","0.0221","0.0412","0.0010","0.0019","0.1344","0.0602","0","0","0","0","0","0","0","0","0","0"
"101329","23.15530858869215","104.35966531541544","552.4275948516778","571.1857431603844","0.0001","0.1951","0.0005","0.3431","0.0519","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101333","57.04183259590951","61.18731203384039","927.5893255962894","39.6582750557923","0.0081","0.0011","0.0008","0.0030","0.0004","0.0004","0.4418","0.0314","0.0022","0","0","0","0","0","0","0","0","0","0"
"101343","35.660069924105294","354.5102690788119","438.803187004624","262.90183199082026","0.0028","0.0002","0.0041","0.0050","0.0061","0.2287","0.0583","0.0001","0","0","0","0","0","0","0","0","0","0","0"
"101529","3.399659257540683","142.0916303809629","61.48342502431327","273.09434848115734","0.0039","0.0008","0.0005","0.0026","0.0064","0.0000","0.2062","0.1183","0.0000","0","0","0","0","0","0","0","0","0","0"
"101533","36.255096021219316","1678.804012062016","266.1874997348913","1813.0090273246876","0.0035","0.0002","0.0000","0.3349","0.0002","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101629","4477.175767573993","5037.271362518401","4380.7142096556245","4459.152946215709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101635","11492.302147736884","14595.426532827363","11993.720841982307","13308.65572685533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102018","44.35287824059764","249.0608805712457","15.266825937627992","680.3484391981899","0.0033","0.0098","0.0013","0.0007","0.0687","0.0265","0.0011","0.3828","0.0163","0","0","0","0","0","0","0","0","0","0"
"102024","3.196808577651013","205.64186611609162","187.257565316497","888.4505653185064","0.0678","0.0008","0.3394","0.0036","0.2638","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102032","64.84758707129583","38.97081435692074","66.38658177097031","885.5761102601974","0.0034","0.0118","0.0176","0.0136","0.0094","0.4051","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102042","22.507125452757524","191.44514416479652","2900.7255227657624","1071.7061433682977","0.0014","0.2519","0.0000","0.0071","0.2274","0.0420","0.0004","0.0003","0.1265","0","0","0","0","0","0","0","0","0","0"
"102058","11.91182049325442","100.36331346322136","563.5049872323711","568.090107693221","0.0001","0.1979","0.0006","0.3411","0.0517","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102064","9.84364472580169","63.80280605993444","996.1476382729489","791.5770659858192","0.0001","0.0030","0.0003","0.0012","0.0009","0.5715","0.0311","0","0","0","0","0","0","0","0","0","0","0","0"
"102466","1.6014684795481495","114.97729188363017","76.93007956196912","2278.5838413490446","0.0013","0.0012","0.0023","0.0005","0.2020","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102576","40.90081139017906","265.8913115115613","174.97075919516533","518.487711265596","0.0008","0.1524","0.0049","0.0012","0.0078","0.0043","0.0001","0.0007","0.0056","0.0061","0.5185","0.0615","0","0","0","0","0","0","0"
"102612","29478.36138530464","31218.18040170415","29734.095006222058","30947.033903363408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102644","0.07713373441391332","193.20408094863447","414.7236224824409","1032.3188429682418","0.0002","0.0156","0.0007","0.0037","0.0035","0.2771","0.0346","0","0","0","0","0","0","0","0","0","0","0","0"
"102924","18591.537006841296","18456.668603544775","18831.11858508774","18904.145533786203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103066","45.243607792818885","29.91664477982553","102.51648415585385","477.4649222003408","0.0033","0.0006","0.0028","0.0020","0.0020","0.5258","0.0616","0","0","0","0","0","0","0","0","0","0","0","0"
"103120","22987.92490497779","22955.275430854657","22854.156002931817","21875.135211800443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103184","455.73375470609545","53.209057948997014","106.07589158214888","486.49967641458034","0.1128","0.0019","0.0055","0.2037","0.0007","0.0259","0.0047","0.0005","0.0875","0.0445","0.0003","0","0","0","0","0","0","0","0"
"103208","26659.657009820352","26590.11436848868","26682.62052785365","26760.62738177511","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103372","46.43337145333516","191.58395212167778","3005.3825044221308","1179.7346339173537","0.0014","0.2407","0.0000","0.0071","0.2140","0.0420","0.0004","0.0003","0.1136","0","0","0","0","0","0","0","0","0","0"
"103374","12.722441906454799","414.40375442508144","841.0092614241385","268.3148794373059","0.0009","0.0002","0.0036","0.0038","0.0032","0.0055","0.2877","0.0267","0.0001","0","0","0","0","0","0","0","0","0","0"
"103554","27970.836529604312","27928.150769311844","27974.631089916067","28053.30908673928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104344","3.6157337707954396","222.16243033249634","199.74525251023357","1949.7663017927093","0.3941","0.0127","0.0010","0.0001","0.0029","0.0010","0.0008","0.0054","0.0032","0.0004","0.1494","0.0003","0","0","0","0","0","0","0"
"104380","28549.491074516143","28299.007533106793","28525.631228046223","27719.19246442561","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104520","93.82135626687527","106.4099673596244","718.4665891544082","173.9031142960869","0.0021","0.0001","0.0819","0.0153","0.0062","0.0020","0.5684","0.0328","0","0","0","0","0","0","0","0","0","0","0"
"104544","106.82629664744196","443.66501735155623","933.3179987046275","662.0473309051549","0.0009","0.0031","0.0012","0.0165","0.0000","0.2393","0.0345","0","0","0","0","0","0","0","0","0","0","0","0"
"104766","32.705997520435965","150.4986929726698","1351.5462986389125","303.8355863006066","0.0453","0.0593","0.1645","0.0036","0.3296","0.0642","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104892","4.899615216784391","97.96431872319911","1385.4371102980563","324.50812520091625","0.0073","0.0001","0.0331","0.0073","0.1412","0.1382","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104900","8968.478905146667","10641.20243373739","8818.188185157494","10431.512334419122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104908","39.82264066571058","254.12002247722253","274.12323250125974","222.6500256863028","0.0004","0.0566","0.0377","0.0192","0.0007","0.0162","0.0037","0.0070","0.0033","0.4186","0.0726","0","0","0","0","0","0","0","0"
"104914","17.275203039731245","364.6221844123959","342.06404179926","1132.04855362201","0.0043","0.0628","0.0161","0.0014","0.3647","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104916","29111.14242993704","29140.13478835183","29070.25234684883","29150.352086852097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104926","13362.807588184916","13093.475480716723","13383.503718092312","12647.471784547244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104928","39738.90976462487","41312.60393381088","40127.90630034753","41257.45765777445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104940","316.1520571847586","271.7254575215689","1243.6741723046348","198.90561455246075","0.0031","0.3049","0.3317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104942","8425.523367218471","8747.211551749788","8478.201091904872","8425.523367218471","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105100","17.770128543528482","38.594121820088716","675.1832648056494","368.30418064265655","0.0023","0.0003","0.0007","0.1348","0.0188","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105298","34.66326935529563","93.14192961035856","46.9442033201481","461.9029750669921","0.0002","0.0026","0.0044","0.0000","0.4453","0.1409","0.0001","0","0","0","0","0","0","0","0","0","0","0","0"
"105686","4.752835968612735","140.51480406367054","287.2937549208446","1263.2763819614695","0.0092","0.0033","0.0002","0.0003","0.0001","0.0868","0.0369","0","0","0","0","0","0","0","0","0","0","0","0"
"105814","8.231205157192676","11.253854827784886","518.0793097468572","842.8956270233065","0.0319","0.0264","0.0108","0.0003","0.0001","0.0033","0.6543","0.0002","0","0","0","0","0","0","0","0","0","0","0"
"105850","71.10150988631563","390.8814649989496","1680.927778926832","533.974189003773","0.0001","0.0011","0.0419","0.1292","0.0341","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106186","50.53342656926534","189.29467639569947","181.48590771957026","319.57494640272813","0.0039","0.0008","0.0007","0.0017","0.0064","0.0000","0.2239","0.1077","0.0000","0","0","0","0","0","0","0","0","0","0"
"106394","5621.869083499873","5791.362679792595","6177.1615288932435","5791.362679792595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106622","1.461886101210059","247.22341256032914","722.2213894816723","419.5602774309066","0.0004","0.0066","0.0015","0.0009","0.3884","0.0007","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106796","46.518415486070545","468.7650000806136","66.75952941802197","41.10763312473213","0.0132","0.0003","0.0056","0.1555","0.0060","0.0054","0.0089","0.0016","0.3128","0.0216","0","0","0","0","0","0","0","0","0"
"107072","118.3573232425045","381.8807030795599","20.524458329221734","109.15117301529428","0.0028","0.0290","0.0036","0.0237","0.0093","0.0192","0.0005","0.0018","0.0044","0.7706","0.0039","0","0","0","0","0","0","0","0"
"107324","28.447821683457416","72.13228126358906","224.19784457366632","169.76076436289992","0.0002","0.0004","0.0002","0.0012","0.0019","0.0036","0.0012","0.0001","0.1254","0.0175","0","0","0","0","0","0","0","0","0"
"107364","51.85379901106743","601.9522510919804","128.71776173957548","1690.5712577125748","0.1158","0.0006","0.0784","0.0014","0.3999","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107468","41.90340892940511","203.2489705817572","711.4192854638604","99.51108114999325","0.0008","0.0221","0.0102","0.0313","0.0005","0.0373","0.0011","0.0085","0.3560","0.0205","0","0","0","0","0","0","0","0","0"
"107960","4.693690331640567","409.68621893722064","10.32474049704624","609.803686818811","0.0047","0.0502","0.0001","0.0037","0.0281","0.0618","0.0001","0.3439","0.0043","0","0","0","0","0","0","0","0","0","0"
"108340","134.41614156656772","57.95558935956022","308.5389670090138","269.09236940330686","0.1313","0.0468","0.0000","0.0041","0.0162","0.5032","0.0229","0","0","0","0","0","0","0","0","0","0","0","0"
"108518","13615.62467805281","15092.572915649029","13499.124062665394","15112.15548849119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108592","3.2247187539638387","281.3331624603227","252.28132832934048","1055.7054056820934","0.0004","0.0092","0.0118","0.0007","0.0236","0.0005","0.6179","0.0216","0.0000","0","0","0","0","0","0","0","0","0","0"
"108618","77.8661893229038","359.38708530204025","123.64252159914228","415.35559674892045","0.0021","0.0013","0.0013","0.0118","0.0181","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108786","12388.41823076935","12612.180990062696","12220.089073991221","12304.071297101771","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108790","6158.200572313285","6114.818441279083","6467.744468267384","6636.320345040954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108792","6874.7472723184455","6658.628970275444","6874.7472723184455","6618.9171696712665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108794","2021.181541093053","2040.436699523924","2223.1883574223502","2040.436699523924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108802","9692.874227003851","9618.814748882685","9967.270519439056","10037.060487537705","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108814","7905.631085758784","7502.596039304804","7950.192817337077","7612.0933005140905","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109166","6222.116373205536","6015.823040148441","6554.145344650789","6609.818231404664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109168","4973.589265286997","5406.078420697408","4973.589265286997","4994.438072271047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109188","8988.357766819128","8822.448970823762","9312.44632087243","9372.361157785946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109378","723.6645683447972","916.355827631908","1532.4867702321221","916.355827631908","0.0091","0.0018","0.1696","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109380","1545.8753074762908","1991.9864808558095","1545.8753074762908","1775.7603034368651","0.0205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109382","1450.6984913415372","1815.7317069316343","1450.6984913415372","1562.5544677664877","0.0006","0.0452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109386","10219.210117408687","10434.060444490631","10213.782876255804","10300.31096029397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109390","3415.68286856374","3429.9239767412564","3491.873573645793","3429.9239767412564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109392","9589.618157346313","9404.671222760013","9915.774813532627","9901.460907225126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109394","7895.88282188315","7513.776111220168","8053.316313408854","7669.408078689371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109404","11999.926964887865","12218.69851140563","11918.703168948816","12004.112170404753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109616","28.510035848425847","134.98326171111663","101.02174395494066","718.8562288356737","0.0002","0.0022","0.0103","0.2402","0.0012","0.0002","0.0328","0.0102","0","0","0","0","0","0","0","0","0","0","0"
"109624","222.47914075092388","192.5364072600228","641.7125778493048","143.61553163522936","0.0178","0.2888","0.0095","0.0017","0.0330","0.0027","0.0005","0.0000","0.0007","0.1137","0.0193","0","0","0","0","0","0","0","0"
"109708","43566.20706712933","43415.64847867114","43465.263066557905","42546.53195924968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110402","304.34670034327615","1748.067373652915","6801.18113878171","173.05590041204013","0.0004","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110602","21.905230329423386","976.544038469695","493.69110487714454","834.1617406100473","0.0992","0.0010","0.0090","0.0046","0.0015","0.8046","0.0032","0","0","0","0","0","0","0","0","0","0","0","0"
"111676","34.969014789725065","699.7219239888137","250.79829907174246","2655.367405192791","0.1029","0.0001","0.0006","0.0435","0.0017","0.4081","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112264","43097.389509241824","42944.071190116665","42998.50014085883","42082.308646190024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112550","27567.50056782385","29421.179726178158","27806.380057548995","29154.47571578199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113320","6.3603517230031725","1587.9333988923158","494.4365102244408","2199.7015630463266","0.0002","0.1077","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113656","9719.51094678153","9789.37328520948","9597.174153677535","9719.51094678153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113678","51.501266204122885","139.28720711515567","538.2942717279078","31.46429303175231","0.0011","0.0087","0.0005","0.0017","0.0001","0.0021","0.6195","0.0540","0","0","0","0","0","0","0","0","0","0","0"
"113692","18473.508479584947","18281.42772748966","18609.248519957786","17891.302586763228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113951","33.6869704718673","812.3941329573947","489.7974461288226","322.6619711997711","0.0008","0.0256","0.0018","0.0112","0.0126","0.0005","0.0011","0.0174","0.4811","0.0312","0","0","0","0","0","0","0","0","0"
"114009","34.98816919232153","224.72086415190816","93.87847124575947","1507.191195876011","0.0079","0.0060","0.1203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114011","483.01809693687517","550.7256613423217","5477.766463709346","3990.8558294470677","0.0011","0.0001","0.0099","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114089","24.559984911992572","132.010427875275","312.6616255912584","23.97232425475852","0.0035","0.0006","0.0001","0.1306","0.0004","0.5479","0.0037","0","0","0","0","0","0","0","0","0","0","0","0"
"114125","69.88613207324424","89.66598363208173","85.5735338365672","1276.2241588809852","0.0041","0.0049","0.0083","0.3887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114261","1.825276689925838","168.414291565886","70.10760140799061","1133.325119233405","0.0013","0.0200","0.0013","0.0023","0.0010","0.0019","0.7751","0.0475","0.0001","0","0","0","0","0","0","0","0","0","0"
"114345","8435.973857346577","8309.010829254352","8755.0868606084","8947.99298793294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114819","34.96447972134233","83.15336171668686","577.1133028875432","672.7815484027087","0.0003","0.0001","0.0106","0.0003","0.0004","0.0026","0.0000","0.0003","0.0003","0.0032","0.2902","0.0645","0","0","0","0","0","0","0"
"115681","37.52504821465584","36.35179836048876","6518.9162191740725","538.7853945418867","0.0006","0.0063","0.0138","0.0026","0.0000","0.0820","0.0058","0","0","0","0","0","0","0","0","0","0","0","0"
"116035","0.47719004756695477","1583.6241034920952","541.9220556848785","2170.191063149055","0.0002","0.1052","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117815","43589.65944171201","43440.1597765383","43487.94012175008","42568.27343820523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118305","500.1656319897531","551.0447291687462","5478.273046443681","3973.327025129609","0.0011","0.0001","0.0099","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118481","10.538841280245231","129.52459489984136","292.59887266717135","844.2039383711056","0.0082","0.0011","0.0016","0.6264","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118521","28402.019104542513","28247.92485746129","28305.870810934863","27395.587685645536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118531","42.3814666096662","224.16067922455292","42.4452411251034","1849.6690251378066","0.0163","0.0093","0.0003","0.0040","0.7450","0.0002","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118579","50.92595459703264","279.6345984596747","231.66254828939512","2192.727817637722","0.1027","0.0001","0.0003","0.0426","0.0003","0.4700","0.0001","0","0","0","0","0","0","0","0","0","0","0","0"
"118601","4.179900620748444","847.9188863829878","1656.0549233742615","1883.3508675372757","0.0004","0.0365","0.0003","0.0428","0.0014","0.1872","0.0002","0","0","0","0","0","0","0","0","0","0","0","0"
"118777","54.82107810178653","460.42792498732075","75.34103106207658","32.85969560040498","0.0132","0.0002","0.0056","0.1555","0.0060","0.0054","0.0088","0.0016","0.3118","0.0227","0","0","0","0","0","0","0","0","0"
"118883","120.36462692756365","713.7860748906021","474.8258475589145","99.12263624275737","0.0196","0.0007","0.1044","0.0009","0.0005","0.4404","0.0668","0","0","0","0","0","0","0","0","0","0","0","0"
"118887","175.65008747471202","672.074842019545","531.6541262593307","141.4950681717329","0.0196","0.0007","0.1123","0.0009","0.0003","0.4348","0.0664","0","0","0","0","0","0","0","0","0","0","0","0"
"119027","14.82676345381917","102.28579117811051","139.1521061072573","260.1027871775658","0.0034","0.0083","0.0036","0.0177","0.0142","0.0002","0.0067","0.0024","0.0269","0.0035","0.8337","0.0067","0","0","0","0","0","0","0"
"119565","0.2608066241742429","861.9793506705752","739.8105958382495","3712.7380240611205","0.0004","0.0201","0.0023","0.3471","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119569","39.096089332665024","225.64542476910526","628.3544274003528","165.20396178672658","0.0022","0.0172","0.0021","0.0202","0.0239","0.0223","0.0005","0.0018","0.0099","0.6052","0.0125","0","0","0","0","0","0","0","0"
"119601","15.372992737636736","384.49022785601073","266.94997968478515","259.46370515504987","0.0006","0.0015","0.0586","0.0099","0.0068","0.0008","0.0000","0.0127","0.5448","0.0433","0","0","0","0","0","0","0","0","0"
"119673","25401.89740715441","25160.911047301608","25438.064405499154","24671.167112204676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120029","18.846809868302117","134.13534773685984","35.010097700009354","1256.556366598383","0.0012","0.0186","0.0010","0.0023","0.0010","0.0000","0.0017","0.7577","0.0454","0.0001","0","0","0","0","0","0","0","0","0"
"120097","68.55049131210929","33.46967574951507","608.425625406269","1095.271521027709","0.0313","0.0011","0.0008","0.0025","0.0001","0.0011","0.3635","0.0114","0","0","0","0","0","0","0","0","0","0","0"
"120661","8.88525728011545","68.21002765428852","279.7037994174051","1042.3462913693015","0.0002","0.0024","0.0035","0.0000","0.4540","0.1336","0.0001","0","0","0","0","0","0","0","0","0","0","0","0"
"121071","8778.244988492972","8529.638336099986","8767.55642879545","8013.544536005488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121077","31.72088127957964","469.9016281402671","75.73049645553354","557.837797719176","0.0033","0.0080","0.0000","0.0009","0.1212","0.0001","0.3554","0.0244","0","0","0","0","0","0","0","0","0","0","0"
"121251","22.322515954969425","296.32723039417215","1157.9562922033617","795.6173660044168","0.0002","0.0005","0.0089","0.8090","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121459","21.63003298034619","307.159336111792","102.18799467390984","1117.7614243761843","0.0009","0.0018","0.0053","0.0013","0.0000","0.0007","0.3075","0","0","0","0","0","0","0","0","0","0","0","0"
"121645","28.486338695787417","194.9672661135918","188.8236643120946","42.3421873467238","0.0010","0.0033","0.1191","0.0006","0.0021","0.0094","0.0001","0.0001","0.0006","0.0009","0.0058","0.4309","0.0515","0","0","0","0","0","0"
"121707","26.68980412925367","97.51380428315055","337.2413296548459","321.98841435075224","0.0041","0.0057","0.0010","0.0004","0.0038","0.4772","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121911","19748.231856029128","19497.1082549657","19777.49640914892","19019.475836592446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122325","25.31152640934018","24.72532172972432","404.3885183143423","962.9065471964908","0.0088","0.0011","0.0011","0.6219","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122949","22.069358166330606","46.01194712798542","470.7737512042234","563.5201514367513","0.0003","0.0209","0.0693","0.0119","0.0054","0.0007","0.0001","0.5025","0.0443","0","0","0","0","0","0","0","0","0","0"
"123513","32.283927297685054","643.4937813282764","551.4876077700595","130.05607626629498","0.0668","0.0009","0.0046","0.0059","0.5404","0.0324","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123543","8552.533164370127","9226.432247481684","8552.533164370127","13284.974055940213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
